tweet_id,safe_text,label,agreement
M2P2OK1Z,“<user> The spread of polio is officially a world health emergency <url>,0.0,1.0
4HV971QJ,<user> I guess money can't buy a brain. #vaccineswork #vaccinedenieridiot,1.0,1.0
ONFLHPP5,Local community members fight for right to exempt children from vaccinations: Yinan Su/StaffAs a bill to mandate… <url>,-1.0,0.6666666666666666
JWNNK3J2,"<user> and all those vaccines that they give us, has like a whole bunch of diseases 😷",-1.0,1.0
X94UGLYI,“<user> Woman's cancer wiped out by giant dose of measles virus <url> RT <user> ;-) <user> #amazing,-1.0,0.3333333333333333
S9TYC1F8,"<user> <user> lol all research done that led to ""you get autism as a consequence of vaccination"" have been reported as false data...",1.0,1.0
6K8K9EAP,<user> <user> what would you say to the parents of the 50000 Indian children that for paralyzed by the same vaccine?,-1.0,1.0
LH976TME,"Start the school year right. RT <user> For Pete's Sake, Go Get Your Kids Vaccinated Already! <url>",1.0,1.0
5W9ZSU2R,#parentschoice #circumcision #vaccinations #education Don't let them bully you! YOU are the parent to YOUR child!,0.0,0.6666666666666666
JRD1U7AW,Got my immunization records so I can go bk to school. #OCCiiMcumn...lol,0.0,0.6666666666666666
T7LZPY4K,Courts Rule Vaccines Cause Autism and Brain Damage <url>,-1.0,1.0
OAK81JIR,"<user> ""DOCTORS?!?!? OH NO! BABIES CAN'T GO TO DOCTORS! VACCINES ARE THERE!"" --idiot parents everywhere.",1.0,1.0
M0Q5SSXZ,<user> vaccine truth: <url>,-1.0,0.3333333333333333
FEKGVO14,Discover Magazine reported that 73 percent of kids who caught pertussis in 2012 in Washington had been fully vaccinated. #CDCwhistleblower,-1.0,0.6666666666666666
9A9M4NO4,The deadly truth about vaccine denialism <url> via <user>,1.0,1.0
43HES55Q,Yup. And the sky is still blue. “<user> ICYMI: Vaccines cleared–again–in #autism risk debate <url>,1.0,1.0
D9RP0K4S,"<user> <user> The MMR was only needed once. Now twice? Money! My Daughter got Meningitis vaccine. Next day, couldn't walk!$$",-1.0,1.0
6QSFDHZR,And when ten years from now my kid gets the Measles I'm blaming y'all.,0.0,0.6666666666666666
ORAIC6KP,"“<user> York Region mom 'angry as hell' over baby's possible exposure to measles
<url> <url> #careless",1.0,0.6666666666666666
TUX1XQVB,California Measles Outbreak Prompting Lots Of Questions In Chicago Area <url>,0.0,0.6666666666666666
EHDKY1DI,"Constantly SMHing about vaccines. Vacc-ines, more like vacc-POISON! Wake up America!!!",-1.0,1.0
OUCANV31,Measles vaccine attacks cancer in landmark study <url> via <user>,-1.0,0.3333333333333333
5ZS09KKW,Measles will never have anything on good ol ebola... nice try cnn.,-1.0,0.3333333333333333
MZ04DJGA,"<user> <user> the majority of Americans have had their MMR, go to the southern border with that argument...",-1.0,0.3333333333333333
3DLRK6OR,Chicago-area measles cases put spotlight on day care centers <url>,0.0,1.0
FI3WHSTJ,"Study: No link between MMR vaccine, autism: A new study finds the measles-mumps-rubella vaccination, commonly… <url>",1.0,1.0
2HPWG76D,Local family with 3 boys who have not received a single vaccine because of the government conspiracy to cover up Vax risks. I can't even,1.0,0.6666666666666666
H1ZGCMBQ,People that say unvaccinated kids are going to make their kids sick are  announcing their distrust in vaccines.,-1.0,1.0
OLSOTGZX,Please vaccinate your children.,1.0,1.0
GJQQXHF3,"Because Obama says kids should get vaccinated, Republicans are now anti-vaccines!?!? Well, not unprecedented for them to ignore science.",1.0,1.0
BTHG5PQ7,<user> <user> I totally disagree. All 7 of my kids were not vaccinated and they never got sick with anything.,-1.0,1.0
2CWJQ23X,<user> 2) find a common definition of fascism that applies to democratically elected government forcing vaccination for public health,-1.0,1.0
1TIDQ8T3,"<user> vaccines causes brain swelling, fever, seizures, and ultimately brain damage.  Encephalitis = Autism.  Read package inserts!",-1.0,1.0
WI4N8GMD,"I believe in #vaccines to prevent childhood diseases, but not #flushots.",1.0,0.6666666666666666
H0597FFU,"Last of the vaccinations for school. Getting shot up with TB and Hep B. (@ Physicians East, PA) <url>",1.0,1.0
JNGUW4HM,<user> you go bill from West Deptford! #MMR #Trees,0.0,1.0
0ZJTA1BF,Vaccine injury is real #B1less - stop #BigPharma drug pushers &amp; demand congressional hearings #Justice2015 #CDCwhistleblower,-1.0,0.6666666666666666
CXBDOQR1,<user> <user> You mean the vaccines are bringing back Measles.  I didn't contract German Measles for 25 yrs until that vaccine!,-1.0,0.3333333333333333
KY1XP5DP,"Meet Mogul Kina of Kina's Lounge, new tables and chairs arrived. #Brooklyn @ MMR Kina Lounge <url>",0.0,1.0
549IGG3X,<user> <user>   #immunitychallenge safe! #whatawin! #totallyshouldwin #gonnabeacloseone,0.0,0.6666666666666666
G3F0D3O7,State health officials push flu vaccinations: The flu has arrived in Maryland and while cases aren't widespread... <url>,0.0,0.6666666666666666
VB6J390Y,Bitch I already got my measles shots allow it,1.0,0.6666666666666666
6X59MN9R,"Presenting on the importance of influenza vaccination. Get vaccinated! Protect children, protect coworkers, protect family, protect yourself",1.0,1.0
HQV347TN,“<user> Health officials encourage public to get Measles vaccine <url> 10 new cases confirmed in Ventura County”,1.0,1.0
MKA01C09,OMG this flu vaccine is killing me.....nd I miss my big SIS Sooo much I'm all sad thinkin of u always Chicey B. Whitfield #luvumeanit,-1.0,0.3333333333333333
G0Y9Z673,"#Vaxxed was a Very interesting #documentary!

#Vaccinations can be safe and can be unsafe. #CDC… <url>",-1.0,0.3333333333333333
EPXQ2GV3,"“<user> This year's flu vaccine is barely working, CDC says <url> <url> No kidding. 😒",-1.0,1.0
BV51SBYH,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors?#AINF <url>,0.0,1.0
JUN4IWKV,<user> U R A true HERO Thank u!!!  15 mos. Dr. Note MMR Autism IBD #CDCwhistleblower #BreakABillion #B1Less <url>,0.0,0.6666666666666666
2VQNE3EC,"<user> why is everyone making such a big deal out of this. If want the measles don't get the vaccine, if you don't get the vaccine.",0.0,0.6666666666666666
PKY3MK70,<user> I want a mmr pants,0.0,1.0
C2T8Z23O,"1911 to 1935 4 leading causes of child deaths in US-diphtheria, pertussis (whooping cough), scarlet fever &amp;measles.",1.0,0.6666666666666666
9BLPQ4R6,"Pace of new US measles cases slows a bit, officials report: The number of U.S. measles cases this year has risen to… <url>",0.0,1.0
RV2VNISO,"Search vaccine opt-out rates for Texas schools, districts <url>",-1.0,0.3333333333333333
8P0R2S1A,<user> oh did u see the tweet abt aborted babies in vaccines geez,0.0,1.0
RISQJZZ4,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,0.0,1.0
4JBYLCQX,Gilbert pediatrician furious over daughter's exposure to measles: Dr. Tim Jacks got a phone call from a Phoenix… <url>,0.0,0.6666666666666666
YY9CTN3P,"“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” I'm immortal",0.0,1.0
IKF5NVZ2,"<user> Except,of course, in the cases where outbreak occurred b/c ppl recently vaccinated GOT the disease FROM the vaccine &amp; spread it",-1.0,1.0
08I5A488,"Anthrax vaccine? As if! Not my children. We need vaccine, the mission to protect USA is over. #tcot #vaccine",-1.0,1.0
0R6SCQ5X,"I'm a busy bee. Getting my MMR titers drawn. (@ Labcorp in Henderson, NV) <url>",0.0,0.6666666666666666
813WF1GB,Think those vaccines are causing autism...? Maybe you should vaccinate yourself with straight Jet Fuel and see if that also causes Austim...,1.0,1.0
ZU5CMERT,.<user> my vaccine injured son thanks u for weighing in. Pre/post MMR #autism #CDCwhistleblower <url>,-1.0,1.0
PJR65DFY,<user> HPV vaccine info. Parents shd decide if best 2 get their children vaccinated. <url>,-1.0,0.3333333333333333
OUQ4A7S6,"AIDS N : BioArt : Katharine Dowson's Brain Boxes, Crystal Chromosomes &amp; HIV Vaccine Work <url>",0.0,0.6666666666666666
XHB105QF,I dont understand why they think a vaccination is the work of the damn devil and refuse to let professional medics help their kids health,1.0,1.0
GOO4O5UF,RT“<user> Human DNA in Vaccines Linked to Autism | Vaccine Dangers <url> via <user>,-1.0,1.0
P44L44SC,"<user> <user> <user> 4.) Vaccinated kids can still catch and pass on the disease. 
5.) Vaccines are causing the disease",-1.0,1.0
GWT4NCYX,"<user> <user> <user> Yet U "" health experts""R fanatically pushing #vaccinations as the sole credible response",-1.0,0.6666666666666666
UV24PIAJ,"YES. ""Measles Can Kill, And It's Spreading. Sue Parents Who Didn't Vaccinate? Absolutely. <url> via <user>",1.0,1.0
XN62BI04,gave my first vaccine on a newborn today.. I ♡ nursing,1.0,1.0
JUPKP8XN,White House: Science indicates parents should vaccinate kids <url>,1.0,1.0
EQB9W2I5,Measels outbreak? Isn't that a mandatory vaccine you receive as an infant? Parents get your shit together,1.0,1.0
ZAFMO1TM,Jim Carey and Jenny McCarthy cause 1st confirmed measles death in US in 12 years.  Thanks. <url>,1.0,0.6666666666666666
XU0XQHCO,(Con't) that giving children vaccines according to the recommended timetable causes other problems such as autism.  Glad that's resolved!,-1.0,0.3333333333333333
Q895VOJR,Parents shouldn't have to vaccinate their children,-1.0,1.0
ZLVY7M0V,"Still no Measles cases in IA, state health director reports; asks for continued vigilance from providers. 🏥 <url>",1.0,0.6666666666666666
0COTS8JW,“<user> who complain tend to live longer. Releasing tension increases immunity and improves overall health.”i complain a lot,0.0,1.0
FYQDLJLM,<user> Nancy Snyderman discuss measles immunization she wouldn't/couldn't  stay quarantined for emboli?Who believes anything she says?,1.0,0.6666666666666666
GNTZJI4L,"Future topics? Healthcare-associated infections, Hep C, climate change and vector borne diseases, vaccine misconceptions #PubHT",0.0,1.0
7QCAAH3K,"""Parents are opting not to vaccinate their kids, and their kids are opting to get sick..."" 😂 ...but seriously. Vaccinate. 😡",1.0,0.6666666666666666
5J2Y67ZQ,"Hi. I'm overly paranoid Rob Lowe, and I don't #vaccinate my children.",-1.0,0.6666666666666666
IZ698LKI,<user> <user> <user> <user> <user> where'd that even come from? No. What's that got to do with dumb people and vaccines,-1.0,0.3333333333333333
Q6NXFOYI,"One of the flu fatalities was a person who had been immunized, health officials said.",-1.0,0.3333333333333333
KT0XOUEG,Chicago officials offer free meningitis vaccines: Chicago Department of Public Health leaders continue to push… <url>,0.0,0.6666666666666666
QSOD4ZSY,"Ohio Pharmacists Now Allowed To Administer MMR Vaccine: Due to growing measles and mumps outbreaks, the governor... <url>",0.0,0.6666666666666666
QJF59CKK,The CDC Says The Flu Vaccine Is Less Effective Than Expected - <url> <url>,0.0,0.6666666666666666
7AIJX76B,Measles 'wake up call' issued in Baltimore <url>,0.0,0.6666666666666666
EV8DSBPH,<url> <user> watch the video! Breakthrough vaccine to prevent Childhood cancer. Pretty damn cool :),1.0,1.0
5AZEG3L4,"People are now hosting ""measles parties"" in California. I honestly want to set them all on fire.",0.0,0.6666666666666666
41QFEV7F,Thank You Maryland for doing a horrible job with a measles inch of snow. I've been sitting in traffic for… <url>,0.0,1.0
E3WT59OR,"you want the freedom to not vaccinate your kids? tough shit. you want to maintain an arsenal of automatic weapons? again, that's too bad",1.0,1.0
D2PCNUIY,Best kpt industry secrets:Recently Vaccinated Individuals Spread Disease <url> #GMO <url>,-1.0,1.0
9YP22SQK,"<user> Listen 2 ur doc Mia.Our bodies dvlop immunity thru grms.In 40's&amp;50's,rich kids more likely 2get polio thn poor,bc homes clnr",0.0,0.6666666666666666
TYXXXG50,Fairfield Co. Health Department Running Low on Flu Vaccine: LANCASTER -- A busier-than-average flu season has the... <url>,0.0,0.6666666666666666
78XG1CG2,<user> anywhere without measles!!,0.0,1.0
6TQEFH9R,"""<user> <user> #VaxTruth ""The measles vaccine has failed.""
<url> <user> #CDCwhistleblower",-1.0,1.0
DSL4KA47,Yuppie moms are all wrong. Transitions lenses cause autism not vaccines,1.0,0.6666666666666666
N8419O3Z,Got fucking infantago on my arm from my dads stupid ass cat that doesn't have any vaccines. It's basically a wild animal,1.0,0.6666666666666666
TGWAJOF8,"RT ""<user> Video: Dr. Unloads On ‘Safe’ Vaccines - <url>",-1.0,0.6666666666666666
H1TR79UK,"Was tested for TB, inoculated for measles, mumps, rebella, etc. had yet ANOTHER tetanus shot &amp; blood work. Back on Wednesday. #pincushion",1.0,0.6666666666666666
AYEA7DVA,"Wiping Out Diseases With Vaccines Makes Their Horrors A Distant Memory: Nearly 51,000 California kindergarteners —… <url>",1.0,0.6666666666666666
JGBDXWQ9,"Talan:
Because of fear of vaccination, we had a measles outbreak…
#ACEP15 <url>",1.0,1.0
UUCYNF62,"<user> tonight you referenced ""measles parties"".  They appear to be an unsubstantiated rumor.  Please correct. <url>",0.0,1.0
EISYYCLA,"Dr.: We're going to give your child a vaccine to save its life. 
Alicia Silverstone: As If!!!!",1.0,0.6666666666666666
0R7ZTCTR,<user> i know if you get chicken pox you can eventually get shingles. Any equivalent of that for measles?,0.0,1.0
ZWEP2IL4,Health district offers no-cost immunizations for uninsured children: The Southern Nevada Health District if... <url>,1.0,0.6666666666666666
DJKF6ME5,"Huck is like ,""It's my immunity and I need it now!"" #Scandal",0.0,1.0
DAUVEPCZ,Medicine is not a one size fits all. Why do we ENFORCE this with vaccines? <user> #CDCwhisleblower autism post MMR stole my son,-1.0,1.0
O5ZZJQ7K,Flu shot! Immunity: upgraded. (@ Pattie Groves Health Center) <url>,1.0,0.6666666666666666
HX72PYRS,MIT Scientist Shows What Can Happen To Children Who Receive Aluminum Containing Vaccines | Collective-Evolution  <url>,-1.0,0.6666666666666666
JWK5ZJPO,MT <user> R u 4 or against vaccination?  #anti-vaxxers put this mother n her baby in quarantine <url> <url>,-1.0,0.3333333333333333
ISZ1P17F,"Vaccinations: Inject or Reject, Issue Forum at Multnomah County Building. They have proven themselves to be safe <user> #pdxcityclub",1.0,0.6666666666666666
C98L363J,President Eva Davis talks to our members about the Measles Initiative! It only costs $1 to vaccinate a child! 💉 <url>,1.0,1.0
I1TFJ9O3,"Good thing I didn't get one then lol ""<user> CDC: Flu vaccine may not be effective for this year’s strains <url>",-1.0,0.6666666666666666
3SRKUILW,"<url>
Autism Speaks urges parents to vaccinate children amid measles outbreak.",1.0,0.6666666666666666
XDTMXOEW,<user> I see little difference between your order for HPV vaccination and the battery of shots for pre-schoolers.,-1.0,0.6666666666666666
DKZ24EER,My first case of actually seeing measles. Saw so many diseases I studied but rarely see in the states. <url>,0.0,1.0
7FX6H92B,Every time my son gets his vaccines I think I'll make a vaccine joke but I get distracted dealing with his autism caused by them.,-1.0,0.6666666666666666
EV8DSBPH,<url> <user> watch the video! Breakthrough vaccine to prevent Childhood cancer. Pretty damn cool :),1.0,1.0
CTHQFB8S,<user> <user> <user> U think humans don't have natural immunity 2 disease?,0.0,0.6666666666666666
8EMPMXI9,<url> This is just horrifying. Irish children used as human pigs for vaccine trials! Just awful!,-1.0,1.0
YXXHGHS0,"<user> one at a time to keep from overwhelming the immune system.  MMR, DPT, POLIO, HEPATITIS all at once is overwhelming.",-1.0,0.3333333333333333
FMMXP98V,<user> Hahaha foolish child that spray has no effect on me. I have build up an immunity.,0.0,1.0
0H635HJ6,This person on FB is actually arguing vaccines are not useful bc those diseases are so rare. THEY ARE RARE BECAUSE OF VACCINES. omg. wow.. 😒,1.0,0.6666666666666666
EC28J14C,“<user> Many Silicon Valley employees aren't vaccinating kids <url> Only 55% kids at Cisco daycare vaccinated?,-1.0,0.3333333333333333
9M84B32F,<user> Everyone that thinks vaccines give their kid autism should spend 30 minutes with a parent whose child died from whooping cough.,-1.0,0.3333333333333333
ZEF757L5,Flu clinic is still going on- plenty vaccine. Hit the staging area in waben park and get your shot at the high school.,1.0,1.0
YPFDQWC6,"3 new measles cases confirmed in Cook County, officials say: Three additional cases of measles have been confirmed… <url>",0.0,1.0
UUCYNF62,"<user> tonight you referenced ""measles parties"".  They appear to be an unsubstantiated rumor.  Please correct. <url>",0.0,1.0
AK55YXRS,<user> <user> <user> 3.) Diseases were on the decline before the intro of vaccines. Thanks to better sanitation practices,-1.0,1.0
QWFF814F,<user> <user> it's the third week of school. The only people that have missed class are you and that kid with the measles.,0.0,0.6666666666666666
IJWKR4A3,"<user> How does one look at measles, or polio and go “Yeah, that’s better than autism?”",1.0,0.6666666666666666
XZ2KVK5H,“<user> Nine visitors to <user> have been infected with measles: <url> <url> <user>,0.0,1.0
K0CEXNCJ,Txting my bestfriend mmr his the only one that understand me sometimes loll,0.0,1.0
RAXIF42Q,<user> <user> <user> <user> <user> vaccines KILL babies <url>,-1.0,1.0
RLUFGPSF,State confirms 6 cases of measles in Cook County: Lab tests pending for three babies diagnosed with measles at a… <url>,0.0,0.6666666666666666
053519TK,Vaccinations are required to enter school &amp; work with the elderly. Clearly this is another way to waste people's money over pointless bs.,-1.0,1.0
0OCW4PRI,Measles is the new Ebola.,0.0,1.0
7M2X5M9F,Santa Monica High School Coach Diagnosed With Measles as Outbreak Continues to Spread <url>,0.0,1.0
OWUAEG8A,New MMR study promoting vaccines was funded by Big Pharma <url> <user> <user> #healthfreedom #hearthiswell,-1.0,0.6666666666666666
GRGJ1CIS,Don't know why all this schools need d vaccine sef,-1.0,0.6666666666666666
3M7XEYWB,Large measles outbreak traced to Disneyland is declared over: California health authorities on Friday declared an… <url>,0.0,1.0
JRYRY945,"My kids aren't vaccinated 
#MakeAFirstDateWeirdIn4words",1.0,0.6666666666666666
FM2TPJR1,Searching got long-term protection against diseases for which vaccines have failed. <url> <url>,-1.0,0.6666666666666666
RDL6TTEM,"Why some Michigan parents choose not to vaccinate their children: Statewide, about 6 percent of Michigan… <url>",0.0,0.6666666666666666
8HMRYBG0,#CDCwhistleblower more details out on the CDCs manipulation of data to hide the the correlation between autism and age of vaccines.,-1.0,1.0
M43Z5KF5,“<user>  <user> <user> <user> not in childhood vaccines. The claim is that MMR causes autism,0.0,1.0
4ZB2C6C1,"“<user> Politicians are weighing in on the #measles vaccine debate, but should they? <url> Don't Encourage Them!",-1.0,0.3333333333333333
WPGKXJ4T,"Vaccines cause autism, here's why  <url>",-1.0,1.0
3XWG015T,This 'headline' is misleading and wrong. MT <user> CDC admits to flu #vaccine's ineffectiveness Read: <url>,-1.0,0.6666666666666666
N7ZTNWQQ,"If money was a disease, then I'd have a terminal illness. You'd probably have the vaccine.",0.0,1.0
5265IEA9,"Risk of paralysis from flu vaccine est. at 2 cases per million doses. However, ONE law firm settled 93 cases in 30mo. <url>",-1.0,1.0
F5Q2TKQP,"""<user> 17 Reasons Why No One Should Ever Vaccinate Their Kids
<url>",-1.0,1.0
8TLK42RE,The # of people opting out of vaccines has steadily dropped. Measles outbreak not caused by not vaccinating.  <url>,-1.0,1.0
FNLZZQJU,Vaccinations Made My Cat Autistic <url> via <user>,-1.0,0.6666666666666666
JLF9PEJK,"""<user> Vaccines do cause Autism #CDCwhistleblower 
<url>  p... <url> <user>",-1.0,1.0
V24T47DJ,"<user> Joshthenewt I suck at the game, haha well some people say I don't but my mmr is eh",0.0,1.0
8RFTGSGJ,You Won’t Believe What Obama is Forcing Public Schools to Do With Illegal Aliens and Vaccinations <url>,-1.0,0.3333333333333333
5L54CBEF,"<user> There are tons of risks...mercury contaminates, Autism, weakened immune system. Educate before you vaccinate!!",-1.0,1.0
N9705HIU,"<user> Thanks 4 #following us, MMR!",0.0,1.0
BJL737AK,Mmr,0.0,1.0
QTN8X9IA,"<url>
VACCINE TRUTH",-1.0,0.6666666666666666
HVRTES3E,"<user> Quack 1 says if u kill this virus (by cooking meat to X temp), there's no prob. Quack 2 says a dead virus aids in vaccines.",-1.0,0.6666666666666666
GURH4LSF,<user> I'm just amazed this is a debate at all. Nice to live in the first world where vaccines are not a matter of life or death. Yeah?,1.0,1.0
AD9F977X,"""<user> Happiest day of your life in the happiest place on earth. Disney wedding. <url> measles as party favors",0.0,1.0
PT0XTQNE,"Me as a doctor:
""Knock knock""
Who's there""
""Polly""
""Polly who""
""POLIO BECAUSE YOU DIDNT VACCINATE YOUR CHILD""",1.0,1.0
6PMH7C56,"<user> <user> Other than that, his defense is not against vaccines being harmful - but the American life being unhealthy.",-1.0,0.3333333333333333
3M07O2A6,<user> #HearThisWell Vaccines r linked 2 autism IBD Peds Note MMR 15 mos #CDCwhistleblower #BreakABillion #B1Less <url>,-1.0,1.0
SJZTSIEF,Ohio's measles vaccination rate among lowest in country <url>,0.0,0.6666666666666666
GQX7WS0E,Another milestone and her first set of immunizations...baby Harper took those shots like a champ!!… <url>,1.0,1.0
OERK7M4N,U.S. measles death rate was far lower prior to vaccination. Last decade no death: 80+ deaths from measles vaccine. #CDCwhistleblower,-1.0,0.3333333333333333
ZV6CC8OO,Breaking: East Coast dolphin deaths linked to measles-like virus. <url> (we'll be updating this story),0.0,0.6666666666666666
MUG4K0GY,Fine. Don't vaccinate your child. Homeschool them or do online school. Then we're cool.,1.0,1.0
RQ5EBQ8S,"Dear Parents, no questions asked. Please get your kids vaccinated. #MeaslesOutbreak <url>",1.0,0.6666666666666666
N42M6I3J,"<user> I was asking you because I don't know, I've never gotten a flu vaccine and doubt I ever will now, is our government killing us??",-1.0,0.6666666666666666
1WODJ3Y0,Just choked on the sip of soda I drank. Some woman shoved me and told me to stop spreading measles. Thanks anti-vaccers 😠,1.0,0.6666666666666666
WYO765BF,"Help <user> protect 10,000 children against measles and other deadly diseases <url> <user> #vaccineswork",1.0,1.0
ZNJINOPJ,If a dr wanted to test #anthrax vaccine on my kid he'd look awfully funny with a syringe sticking out the side of his cranium,-1.0,1.0
UOKRTNQN,<user> q6: every child should have access to immunizations! #GetAShot,1.0,1.0
KHP90T2Z,SB1911 [Update] Public health; allowing health departments to assess an administrative fee for immunizations to ... <url>,0.0,1.0
8PDFOW6Y,"Here is Penn &amp; Teller’s graphic illustration of #vaccine safety (beware, some graphic language).
<url>",1.0,1.0
EK3CX4V9,"<user> New discovery found that inject measles into cancerous tumors kills the Cancer, &amp; cures person! Natural immunity correlation?",-1.0,0.3333333333333333
EJYQJ497,Vaccinated Children 2 to 5 Times More Diseases and Disorders Than Unvaccinated Children <url> <user> #VETOsb277,-1.0,1.0
Q6W1WQ10,"Inconvenient truth behind vaccinations and autism link. 
#idiots #justsaying  #SisterPatriots <url>",-1.0,1.0
XTKS2226,<user> <user> <user> <user> ..i mean standard to give the MMR,0.0,0.6666666666666666
VWL6P8BW,"""herd immunity BS"" herd immunity theory that failed us in the past, very complex problem <url> from a doc",0.0,0.6666666666666666
JW5RYGWQ,"""<user> Where measles cases have been reported and how the current outbreak compares to... <url> <url>",0.0,0.6666666666666666
1L2FN6DG,"<user> <user> <user>
My Boys are NNOOTT vaccinated
That was BATTLE ROYALE with all 17 schools just my Boys attended",-1.0,1.0
ZC63FQIO,Vaccinate your kids y'all!!!,1.0,1.0
AUTP3M7V,Waiting to be immunized for TB! I'm scared bc needles r the actual worst!!! ..... Srsly I'm rly scared and I feel I'm awaiting my death rn!!,1.0,0.6666666666666666
AUU8JW87,"""<user> On average people who complain live longer. Releasing this tension increases immunity and boosts their health""",0.0,1.0
S1DKKNDO,popularnobodies_  #palaceonsundays #superstarsundays #mmr #mb #mbs #stegmanlife #slothgang @ The Palace <url>,0.0,1.0
Z6EFX5OL,if you don't vaccinate your kids (unless they're allergic to a vaccine or something but you know what I mean) you are a terrible parent.,1.0,0.6666666666666666
07RW6IUA,<user> <user>  I'm pissed. measles outbreak -lets blame the American parents 4 not vaccinating.Root cause. Mexican illegal children?,-1.0,0.3333333333333333
NUAS7Y8N,"I know a lot of health professionals r pushing the flu vaccine but check out the ingredients. You really want mercury, perservatives?",-1.0,1.0
FTJI39IG,Disney Tie Hides Biggest Measles Risk as Adults Catch It - Bloomberg Business.  <url>,0.0,1.0
P3PPGB8H,Governor Signs Controversial Bill Requiring Vaccinations For Public School Students: California Gov. Jerry Brown… <url>,1.0,0.6666666666666666
0T02173W,Watch right now <user> <user> #killingcancer #vaccinesfightingcancer,1.0,0.6666666666666666
90ET0BA1,CDC - increased cancer risk from polio vaccine <url>,-1.0,0.6666666666666666
X7H4K0G5,<user> When mixed with the vaccines...the fluoride killed all of the rats in the study!  EPA whistleblower was fired! Don't drink tapH20,-1.0,0.6666666666666666
SD1W8P09,<user> <user> has anyone connected measles with an ongoing flood at our southern border? #cluelessPOTUS,0.0,1.0
UA6UKLN7,"""What if they experience it. So what?"" #OC mom says she's not worried about her unvaccinated kids getting measles    <url>",-1.0,0.6666666666666666
OERK7M4N,U.S. measles death rate was far lower prior to vaccination. Last decade no death: 80+ deaths from measles vaccine. #CDCwhistleblower,-1.0,0.3333333333333333
B1IDXKRK,How many kids at a school aren't immunized? Plano ISD says it can't tell you <url>,0.0,0.6666666666666666
L5S8Q13U,"Love lookin at everyone else's progress on mmr, gives me motivation #mmr",0.0,1.0
S1F3RN68,"""<user> Only 49% of kids at one Google-affiliated daycare are properly vaccinated. <url>

Insane!",0.0,0.6666666666666666
J1I18N8M,"“<user> MMR Vaccine
Courts quietly confirm MMR Vaccine causes Autism <url> <url> proof!",-1.0,1.0
9SCBVTZP,1$Mug Noche <user> #mmr #mixmasterrod #dcdj #mmr   @ Mad Hatter <url>,0.0,1.0
NMKCV7QZ,Shots:immunizations humans and animals like they just put dead infections in ur blood stream:but that dosemt help build ur immune system#DIE,-1.0,1.0
0U71H5Y2,<user> Not sure we want to label the measles vaccine a TOXIN!!! #woefullymisinformed,1.0,0.6666666666666666
KOX57SMG,A lady in the office apparently JUST found out that vaccines do not cause autism... WTF?,1.0,0.6666666666666666
D3RDLBFP,RT <user> 513 parents in #Peshawar arrested for not vaccinating their children. Can we do this in the US please? <url>,1.0,1.0
XS40HW13,<user> <user> I love the Johnny Bravo and measles episodes. I have memories of watching with my grandma when I was little.,0.0,1.0
CD2BODDW,<user> I've read enough! I've witnessed enough!  Tell me how Vaccines are preventing illness when they cause paralyzation?,-1.0,0.6666666666666666
7JBQ8S5U,#900 tweets leggo bout to go on a midnight mountain run #mmr <user>,0.0,1.0
5ZS09KKW,Measles will never have anything on good ol ebola... nice try cnn.,-1.0,0.3333333333333333
GXEFTLBH,"“<user> Moms and dads, did you vaccinate your kids?” &lt;~ DON'T DO IT!!!",-1.0,0.6666666666666666
AXSS7GZQ,<user> Not vaccinating your kid makes you an idiot?  Well an idiot with a non-autistic kid. You're a moron.,-1.0,1.0
EM3TVQJS,“<user> 5 measles cases at Palatine KinderCare <url> #chicago <url> lovely.,0.0,0.6666666666666666
CA16V3MW,Parents Concerned as Measles Outbreak Grows <url>,0.0,1.0
9S009NK3,Health Officials In Delaware Valley Highlight Importance Of Measles Vaccine: With one potential case of measles in… <url>,-1.0,0.3333333333333333
R1CW7Y4M,<user> knows what's up <user> #mmr #dj #dc #dmv #dupontcircle #friday #JT #20/20Experiance… <url>,0.0,1.0
FFZIP5EI,<user> and the fact that I work where the measles patient visited nbd,0.0,1.0
3NNAWU90,So... Should i be worried that the CDC felt the need to produce this? Clinical Guidance for Smallpox Vaccine Use - <url>,-1.0,0.3333333333333333
RZ4WXO29,If #vaccineswork &amp; are safe as advertised then why is the government running a Vaccine Injury Compensation Fund? <url>,-1.0,0.6666666666666666
N9I59R4N,"Any trip to the vet, regarding more than just annual vaccines, scares me.",1.0,0.6666666666666666
GWT4NCYX,"<user> <user> <user> Yet U "" health experts""R fanatically pushing #vaccinations as the sole credible response",-1.0,0.6666666666666666
7ALNN3XA,This map shows where the real child vaccination problems are <url> via <user>,-1.0,0.3333333333333333
87Z5VOFM,This lady on Facebook running her own vaccines cause autism campaign...it's taking everything in me to inform her how uneducated she is,1.0,1.0
JH2JZKZ5,nothing i would rather be doing than writing a research critique paper on the controversial links between the mmr vaccine &amp; autism 😅😅😅,0.0,0.6666666666666666
XETJJJHL,"3B 2B - BACKS TO NATURAL OPEN SPACE - 2CG - QUIET INSIDE LOT - ALL APPL. INCLUDED - MMR AMENITIES INCLUDE POOLS, TENN <url>",0.0,1.0
